,track_id,track_name,track_artist,track_popularity,track_album_id,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,mode,speechiness,acousticness,liveness,valence,tempo,duration_ms
335,25sgk305KZfyuqVBQIahim,Sweet but Psycho,Ava Max,87,7CdLU3GgPy1PH5FVsrPlyA,Sweet but Psycho,2018-08-17,Pop Warmup 130 BPM,pop,dance pop,0.72,0.7,1,1,0.05,0.07,0.17,0.63,133.0,187436
336,3xE7LrW7P54CYNQYqLhl6J,Melody - ANGEMI Remix,Lost Frequencies,35,3or60SQHzxbuZkNqkzeAas,"Melody (Remixes, Pt. 1)",2018-06-15,Pop Warmup 130 BPM,pop,dance pop,0.56,0.83,0,1,0.1,0.01,0.1,0.4,127.95,209341
337,4ut5G4rgB1ClpMTMfjoIuy,High On Life (feat. Bonn),Martin Garrix,77,1GUfof1gHsqYjoHFym3aim,High On Life (feat. Bonn),2018-07-29,Pop Warmup 130 BPM,pop,dance pop,0.41,0.49,6,0,0.03,0.01,0.11,0.37,128.04,230762
338,0uUNN1nSoUx1A4fkDCWDQ7,So Am I,Ava Max,83,2XvFk3xrG7dV6GhqcJSQHX,So Am I,2019-03-07,Pop Warmup 130 BPM,pop,dance pop,0.68,0.66,6,1,0.04,0.07,0.35,0.61,130.09,183027
339,1byydVLDAt7An5Pk3SuL5j,I Know You - Vigiland Remix,Craig David,51,2WhixOxit7FV5fyM3XQTwo,I Know You (Remixes),2018-02-09,Pop Warmup 130 BPM,pop,dance pop,0.67,0.47,9,1,0.07,0.09,0.22,0.22,127.96,183345
340,1RxlBxlaJpSEVnLk4Gtvym,Through To You,Lyente,2,1Zyv63VwNJhwo11H18lFjH,Through To You,2018-04-17,Pop Warmup 130 BPM,pop,dance pop,0.69,0.69,2,1,0.17,0.07,0.14,0.31,131.94,129238
341,7IWTIkiWGWNQyYfOLdMrGD,Burn Out (feat. Dewain Whitmore),Martin Garrix,68,3feYPmyPH7tqh1ZfsU0D0i,Burn Out (feat. Dewain Whitmore),2018-09-14,Pop Warmup 130 BPM,pop,dance pop,0.59,0.72,4,0,0.04,0.02,0.07,0.41,127.88,200322
342,67FPUOM5Q2sSvS3iqLxSFs,Penny,Dimitri Vangelis & Wyman,50,19TAr9aIXmY4TGm1V5HrIK,Penny,2019-03-29,Pop Warmup 130 BPM,pop,dance pop,0.47,0.97,2,1,0.05,0.02,0.19,0.28,130.0,199245
343,0Qmqhtqco9ifi7ScZh1095,Wait For Me,Steve Brian,42,08ydaEEAwxumFQjkRHx3Sa,Wait For Me,2018-10-12,Pop Warmup 130 BPM,pop,dance pop,0.46,0.74,10,1,0.06,0.01,0.37,0.07,125.99,217143
344,2Fxmhks0bxGSBdJ92vM42m,bad guy,Billie Eilish,95,0S0KGZnfBGSIssfF54WSJh,"WHEN WE ALL FALL ASLEEP, WHERE DO WE GO?",2019-03-29,Pop Warmup 130 BPM,pop,dance pop,0.7,0.42,7,1,0.38,0.33,0.1,0.56,135.13,194088
345,0FC7eAz8CW9HAWnBr8Yo42,Daylight (Airbeat One Anthem 2018),Fluex,50,2Rd9MkQmupPCqDMpHWFapL,Daylight (Airbeat One Anthem 2018),2018-06-22,Pop Warmup 130 BPM,pop,dance pop,0.63,0.94,7,0,0.04,0.07,0.32,0.35,128.05,191500
346,7LYMT7ZaJC6KaKaXod9qNq,Imagine,Rob Tirea,21,5MtAwnYs9ZkvgymX5BVLh5,Imagine,2018-04-13,Pop Warmup 130 BPM,pop,dance pop,0.58,0.78,7,0,0.04,0.36,0.18,0.61,129.03,190698
347,6fIgsZFtGXiIvxb2Y6oCc7,Apple Juice (feat. Carla Monroe) - MOTi Remix,SLATIN,63,3CMNZWxeWDe6lSnZq5hnoD,Apple Juice (feat. Carla Monroe) [MOTi Remix],2018-11-30,Pop Warmup 130 BPM,pop,dance pop,0.67,0.91,0,1,0.1,0.0,0.17,0.41,128.04,138750
348,47knrBbYhqtrggWYSkU6h1,Glitch,Martin Garrix,56,1Vb1gttHEF1ehOTvga4VSM,Glitch,2018-12-14,Pop Warmup 130 BPM,pop,dance pop,0.72,0.79,2,0,0.03,0.06,0.27,0.36,128.02,185161
349,46x4SztssOJ1KzRjPqVUPk,Brand New (Helium),Lvly,2,6l0qcKAJyMEcpjKwIOy1sT,Brand New (Helium),2018-04-13,Pop Warmup 130 BPM,pop,dance pop,0.71,0.81,7,0,0.08,0.01,0.34,0.32,128.04,173797
350,0AKxkfd5NLlWMXCVgH6a6X,Shades Of Voices (Original Mix),PULLER,2,7aiGXCtPcD85kpHMkLamxg,Shades Of Voices (Original Mix),2017-01-23,Pop Warmup 130 BPM,pop,dance pop,0.69,0.87,4,0,0.09,0.03,0.07,0.09,127.99,283193
351,43ZeyBuql1TboyWE3ElHXj,In Time,CAZZETTE,49,3FDjCuh7MQxohzIfMV93Mq,Stereo Mono,2018-10-12,Pop Warmup 130 BPM,pop,dance pop,0.65,0.71,3,0,0.04,0.11,0.05,0.42,125.09,191954
352,3EKKIR8be1kfAAwaz1fzyS,Halfway There (feat. Lena Leon),Tiësto,60,1o7RMlwMagNna98i4e8VpN,Halfway There (feat. Lena Leon),2019-03-15,Pop Warmup 130 BPM,pop,dance pop,0.59,0.89,0,1,0.08,0.0,0.82,0.07,128.02,195000
353,4u6chQOq3h6g03cnPzAxcz,Spirit Of Freedom,Dropgun,45,2NYNdxFqVUDLMTNfJAJbcc,Spirit Of Freedom,2019-01-25,Pop Warmup 130 BPM,pop,dance pop,0.44,0.91,9,0,0.06,0.02,0.12,0.22,128.18,161250
354,5UaEBgRvUPFf5CEDhaTdp7,Mama Look at Me Now,Galantis,56,7sYMi1QPQnCL99k1VCaWTZ,Satisfied (feat. MAX) / Mama Look at Me Now,2018-07-13,Pop Warmup 130 BPM,pop,dance pop,0.59,0.68,10,1,0.04,0.03,0.07,0.4,126.06,178132
355,6wigvUlHft5QfkbxmAG5uC,Toxic Rain - No Class Remix,Alicia Madison,41,0iY2E7FcjTHyQUCsnrm7D3,Toxic Rain (No Class Remix),2018-05-11,Pop Warmup 130 BPM,pop,dance pop,0.46,0.77,0,0,0.05,0.02,0.23,0.27,131.08,190992
356,3b0cJPguhWOh2hjY6Lu192,The Beat,Mike Williams,70,4JNPld6nm2eS65WsyjFl5r,The Beat,2018-07-23,Pop Warmup 130 BPM,pop,dance pop,0.56,0.95,7,0,0.03,0.12,0.27,0.79,128.01,162187
357,3QC33AxvY2sdxq22ym3aSL,Wild Wild Son,Armin van Buuren,57,3ZNgupDRFynxar0tTeyYE4,Wild Wild Son,2018-10-12,Pop Warmup 130 BPM,pop,dance pop,0.45,0.57,3,1,0.03,0.04,0.11,0.17,135.96,213707
358,6nsLzJfvp5OLd4mgqUJkpq,Waiting For Love,Avicii,16,5ttIIMPWCp2bvwsdAPcEXC,Stories,2015-10-02,Pop Warmup 130 BPM,pop,dance pop,0.58,0.74,6,0,0.05,0.3,0.14,0.58,128.08,230613
359,1fN2cemf6ByT2WKqtumwR5,Shelter (Mix Cut) - Yoel Lewis Remix,Dash Berlin,48,6Reti1cBTL0xRbD7ISFbRb,Trance Top 1000 (Mini Mix 006) - Armada Music,2018-04-20,Pop Warmup 130 BPM,pop,dance pop,0.49,0.86,3,0,0.05,0.0,0.25,0.15,129.9,105219
360,6RnkFd8Fqqgk1Uni8RgqCQ,Like I Do,David Guetta,72,5oU1ROIHS6IOWnb87GWhqU,Like I Do,2018-02-22,Pop Warmup 130 BPM,pop,dance pop,0.64,0.9,0,0,0.04,0.01,0.37,0.15,127.98,202500
361,5fEpuvcNvERP7EHtLe28Zy,Skyline,Catiso,2,1bxLxGgBm9Cy1yhm6n7y67,Mercury,2018-02-23,Pop Warmup 130 BPM,pop,dance pop,0.73,0.79,0,1,0.04,0.24,0.26,0.48,128.01,176260
362,45NYp6HaMbhHNtn8sTnztn,Callin' - Extended Mix,Lush & Simon,2,2qYpzBWHF5ueyOzPGejsas,Callin',2018-06-01,Pop Warmup 130 BPM,pop,dance pop,0.63,0.96,8,0,0.07,0.03,0.12,0.39,127.98,217500
363,7HdHOGbA7uyepn1jbPKqOx,Roads,Vargas & Lagola,66,3ltAYQxLWZzfUmMPKMZeMr,Roads,2018-02-09,Pop Warmup 130 BPM,pop,dance pop,0.53,0.81,2,0,0.03,0.0,0.36,0.53,131.88,234680
364,49ziHtycEUnbFQtE8e8slt,Jackie Chan,Tiësto,60,7aE9lb09OAGPZHkdC4bM8R,Jackie Chan,2018-05-18,Pop Warmup 130 BPM,pop,dance pop,0.74,0.84,3,0,0.05,0.34,0.06,0.69,128.02,215676
365,3kGfazcbVvVkuZunzlLgTD,Came Here for Love,Sigala,68,22x1g0NEicPMxuEOXlGUw5,Came Here for Love,2017-06-09,Pop Warmup 130 BPM,pop,dance pop,0.71,0.87,6,1,0.04,0.03,0.12,0.72,124.99,202999
366,2ZEqEHPOhJdkI9pCCW9pBD,Kids in Love - Don Diablo Remix,Kygo,50,6qLA2cyWhZXDOCBkTpf1zc,Kids in Love (Don Diablo Remix),2018-05-11,Pop Warmup 130 BPM,pop,dance pop,0.65,0.91,9,0,0.06,0.06,0.3,0.34,125.96,195714
367,35ARq65zezGBwA7EHBXm2w,Let You Down - Chris Royal Remix,Bombs Away,39,2bmyS94EwnrcODUWQvfsG4,Let You Down (Remixes),2018-04-16,Pop Warmup 130 BPM,pop,dance pop,0.36,0.94,0,0,0.11,0.0,0.1,0.14,127.98,172500
368,1N4n7soiQQ8TRsntrkItyA,Mercury,Catiso,1,1bxLxGgBm9Cy1yhm6n7y67,Mercury,2018-02-23,Pop Warmup 130 BPM,pop,dance pop,0.73,0.83,6,0,0.05,0.0,0.27,0.23,128.0,189625
369,0XOFJ634crTl8z9N5Gxh2S,Different Place,STVCKS,4,007354CLF8nvIbRN7Gwns9,Different Place,2018-03-02,Pop Warmup 130 BPM,pop,dance pop,0.67,0.94,10,0,0.05,0.04,0.1,0.04,128.0,171712
370,2OlWBmSjf1aUPGLNf0UI5A,One Last Time,Ariana Grande,16,5AMOKSM1ftb3opIbGT2d4q,My Everything (Deluxe),2014-08-22,Pop Warmup 130 BPM,pop,dance pop,0.63,0.59,8,1,0.03,0.09,0.1,0.1,125.03,197267
371,6UiDiFJUGEDzkGpZBL8IYq,I Feel The Love,Tritonal,58,11t999cj3x48JaRSde6s8p,Painting With Dreams,2016-09-09,Pop Warmup 130 BPM,pop,dance pop,0.56,0.81,0,1,0.03,0.02,0.16,0.44,125.03,213120
372,5WvAo7DNuPRmk4APhdPzi8,No Brainer,DJ Khaled,77,02drHFQa59AoJWU6DXSSjd,No Brainer,2018-07-27,Pop Warmup 130 BPM,pop,dance pop,0.55,0.76,0,1,0.34,0.07,0.09,0.64,135.7,260000
373,4b2tcjrG1qUkSdsqEFP2dB,Sun Is Shining,Axwell /\ Ingrosso,71,6Ei5WWek37m1x9AjpSXTcJ,More Than You Know,2017-07-28,Pop Warmup 130 BPM,pop,dance pop,0.47,0.76,2,1,0.05,0.09,0.07,0.38,131.99,254653
374,0KsB4TwgATg88aXCMBoO3Y,Breathe,Jax Jones,65,3NTHQYWOxCJ05u8fc80RNt,Breathe,2017-12-01,Pop Warmup 130 BPM,pop,dance pop,0.72,0.74,11,0,0.04,0.02,0.14,0.69,125.98,207630
375,23L5CiUhw2jV1OIMwthR3S,In the Name of Love,Martin Garrix,80,1FOJ5IXGXe8dl0cXvCU6wK,In the Name of Love,2016-07-29,Pop Warmup 130 BPM,pop,dance pop,0.5,0.52,4,0,0.04,0.11,0.45,0.17,133.99,195707
376,3OEF72iu0qSN75kiw0qP1o,Pure Gold,oomiee,1,03kKV2X9NVW2rT1PhPWSML,KEEN: Workout Vol. 1,2017-09-01,Pop Warmup 130 BPM,pop,dance pop,0.64,0.86,4,1,0.27,0.0,0.34,0.64,128.06,147187
377,4zdQmfTLWgGd5mAX4MUIaX,Turning Up,ARASHI,67,7gjEsXMd3aQgwWCqDjvNsB,Turning Up,2019-11-03,Dance Pop: Japan,pop,dance pop,0.77,0.82,1,1,0.1,0.02,0.24,0.9,118.02,182633
378,5KVxCdOVauTncDKgK426XN,Winter Hitori feat. ASOBOiSM,Shinn Yamada,28,5BtqMqzU2kBP4f3oBg0aky,Winter Hitori feat. ASOBOiSM,2019-12-11,Dance Pop: Japan,pop,dance pop,0.79,0.72,7,1,0.04,0.05,0.1,0.52,127.95,218357
379,4suDPyEfKYtqDR2OGblbTi,9と4分の3番線で君を待つ (Run Away) - Japanese Ver.,TOMORROW X TOGETHER,48,0q7bDr9lPLduHdECJOYZ8B,MAGIC HOUR,2020-01-14,Dance Pop: Japan,pop,dance pop,0.63,0.79,1,1,0.1,0.0,0.13,0.47,129.0,211867
380,7tegFBOVAZADytMG3YIR9o,Nobody Knows,Hiroomi Tosaka,39,7llwdzqjvqs5bc1VNuLTH3,Who Are You?,2020-01-08,Dance Pop: Japan,pop,dance pop,0.62,0.88,8,0,0.04,0.02,0.33,0.77,139.95,221233
381,1eIl9qFUGihchPAfSF258T,One in a Million -奇跡の夜に-,GENERATIONS from EXILE TRIBE,60,0uLI5GymNBfcYoWRqMSdef,SHONEN CHRONICLE,2019-11-21,Dance Pop: Japan,pop,dance pop,0.75,0.8,10,1,0.07,0.07,0.05,0.84,144.98,222932
382,71jxHnEfeDyolLb6Kr2DdS,別世界,E-girls,29,3L0Bqb0cKawJ8ymATqB0KY,別世界,2020-01-29,Dance Pop: Japan,pop,dance pop,0.7,0.88,5,1,0.16,0.19,0.09,0.79,127.08,224882
383,4eycOo0qKubeGx3g29dcHZ,Gimme GImme,iamSHUM,21,7nh1r0aHtiyb0mMPJ2GovI,Gimme GImme,2019-12-11,Dance Pop: Japan,pop,dance pop,0.7,0.86,7,1,0.06,0.11,0.3,0.54,106.02,230943
384,0xTWI6HrzKHJ6LK11f8jGO,御伽の街,DAOKO,40,0LK0JPBmj0ngJKuYpT064p,御伽の街,2020-01-15,Dance Pop: Japan,pop,dance pop,0.8,0.86,1,1,0.09,0.01,0.08,0.47,112.99,203147
385,07uivRw9i8NFjQbxZQu6g7,ボイスメモ No. 5,CHANMINA,37,1GjMGhXUrUEbxXoKhTh33V,ボイスメモ No. 5,2020-01-17,Dance Pop: Japan,pop,dance pop,0.74,0.67,8,1,0.04,0.08,0.33,0.22,109.96,163040
386,1QNoGbedAra3cbGcQAwBRQ,Now & Forever (feat. SONPUB & 向井太一),香取慎吾,38,4mO9wZ0nT0IU6IZqY1b0dg,20200101,2020-01-01,Dance Pop: Japan,pop,dance pop,0.83,0.57,5,1,0.05,0.29,0.04,0.56,105.01,215140
387,3gMJMSrU2QETbsILNuybIh,Make A Move - Pt. 2,EMMA WAHLIN,17,5Z1moi6b6T4njtHjepFZ9q,Make A Move (Pt. 2),2020-01-17,Dance Pop: Japan,pop,dance pop,0.84,0.52,9,0,0.14,0.62,0.18,0.46,123.97,181200
388,6EfsZW2pPBBDkiBMTGglEi,光線,Ghost like girlfriend,30,1vjROou4ersp3eu120Qk1Y,光線,2020-01-15,Dance Pop: Japan,pop,dance pop,0.64,0.74,0,1,0.03,0.1,0.09,0.49,133.99,208333
389,1gdrNesoUadTXNdVaKS2t3,ZONE OF GOLD,Ryuji Imaichi,31,0mryXIUqGiL2N4xj3CJnZd,ZONE OF GOLD,2020-01-15,Dance Pop: Japan,pop,dance pop,0.49,0.71,7,1,0.12,0.06,0.33,0.5,127.41,195433
390,0j6HZwmFLvxSoYUrg29IgP,LOVE + PARTY,CREAM,37,20y3NUwao6fWGdNNylbOhu,LOVE + PARTY,2019-12-25,Dance Pop: Japan,pop,dance pop,0.79,0.77,5,0,0.06,0.04,0.1,0.79,102.0,193553
391,2MbrVxNKpsg0bu9LMlPiri,WAKE ME UP,THE RAMPAGE from EXILE TRIBE,35,2NVdnRipucQ7968VRc58ib,FULLMETAL TRIGGER,2020-01-15,Dance Pop: Japan,pop,dance pop,0.61,0.96,2,1,0.12,0.02,0.29,0.37,137.9,240100
392,2gApWgkuisXedOcS9Tligs,New Page,INTERSECTION,49,3IqJDQ3RL9oV6a91m9FCZE,New Page,2020-01-08,Dance Pop: Japan,pop,dance pop,0.6,0.73,2,1,0.03,0.1,0.25,0.4,124.88,270904
393,5Zjge6yCThuBMdnJdOBp9A,Easy Breezy,chelmico,42,2vkXnSLOX1bp1Ue7ZWJ6T4,Easy Breezy,2020-01-17,Dance Pop: Japan,pop,dance pop,0.66,0.99,2,1,0.09,0.51,0.39,0.62,93.02,208376
394,34S5Vg3Jxqtjb3dosDWHpH,TOTSUKA feat. サイプレス上野,ASOBOiSM,23,0WBa29XvFEj9npEw2gLQwE,TOTSUKA feat. サイプレス上野,2020-01-17,Dance Pop: Japan,pop,dance pop,0.84,0.59,7,1,0.16,0.24,0.06,0.64,92.98,225412
395,2qpuYv59RVgLKcA0DPl9Tt,taste,FlowBack,34,2iKcHPjowr0aocynTxXPfV,taste,2019-12-11,Dance Pop: Japan,pop,dance pop,0.7,0.67,6,1,0.06,0.58,0.08,0.7,127.97,223920
396,1SV5ys0BGnN6aEsbS7prwt,I don’t wanna do,SARM,27,6XVrMILrX3enEl9HW9D99w,I don’t wanna do,2020-01-12,Dance Pop: Japan,pop,dance pop,0.57,0.86,6,1,0.14,0.01,0.05,0.84,187.98,244061
397,3t5I7uoAOyRtzkAVaHgmfL,A-RA-SHI:Reborn,ARASHI,60,58OuXkuT2jvW2PHXRsDsKr,A-RA-SHI : Reborn,2019-12-20,Dance Pop: Japan,pop,dance pop,0.72,0.8,9,1,0.06,0.01,0.34,0.27,117.98,205928
398,1g89JASxN75856KEYGmZTt,Light,SIRUP,53,7A88moqjDaleKpPDAb02b2,Light,2019-11-22,Dance Pop: Japan,pop,dance pop,0.78,0.67,9,1,0.08,0.06,0.11,0.5,112.06,228371
399,56FtGMGdOoONvc0XpP4Bm6,Night Ship,Yo-Sea,30,7i1rpVKpqYqBJ2OJtv8pHT,Night Ship,2020-01-15,Dance Pop: Japan,pop,dance pop,0.85,0.51,10,1,0.05,0.15,0.07,0.76,111.99,162827
400,0HGSn0eFH5LF1MWdE9FOUC,Fly me 2,eill,41,0BswQmCfVFxm9fJslwiVnp,SPOTLIGHT,2019-11-06,Dance Pop: Japan,pop,dance pop,0.74,0.72,4,0,0.04,0.09,0.13,0.32,125.01,217000
401,2WSYYbEdxtGGo0VVP4jNjb,Not Enough,Rei Yasuda,29,75UhEgDZsJoB9yUiemiOY5,Asymmetry,2019-11-27,Dance Pop: Japan,pop,dance pop,0.55,0.85,5,1,0.05,0.06,0.1,0.15,124.01,292587
402,3fzCO5mdnxKvxOT03Ao0RI,COLORLESS,Daichi Miura,54,5ERwX5kZbk3EUqgYqkTaNw,COLORLESS,2019-12-04,Dance Pop: Japan,pop,dance pop,0.42,0.56,0,0,0.31,0.08,0.35,0.35,168.07,196367
403,7Bh4dzYrbYtXbbuvK8M8yE,New Shoes - feat.Shun Murakami,phai,21,7Mrelyrb3nTLEmxw3exXX9,New Shoes (feat.Shun Murakami),2020-01-15,Dance Pop: Japan,pop,dance pop,0.72,0.46,9,1,0.03,0.69,0.12,0.34,92.02,232832
404,6nfiboYmeoHMxPU05yEQvg,MarudeSaturday Night,BABY-T,21,73Etgttf15RugtBh9X5Ja1,MarudeSaturday Night,2019-12-02,Dance Pop: Japan,pop,dance pop,0.7,0.77,0,1,0.03,0.0,0.04,0.75,102.0,214118
405,4ccp9ytoMerEU0967Okhu6,FUTARI x PARTY,CREAM,40,1D3mTz3srVTGuyCP9RDuyy,FUTARI x PARTY,2019-11-27,Dance Pop: Japan,pop,dance pop,0.87,0.75,8,0,0.07,0.45,0.13,0.59,100.02,184935
406,6cAaLUV2fc1b3Qpgc0z3k2,SUPERSTAR,真之介,26,6NMji1rqI3PPxonQcA4cHm,SUPERSTAR,2020-01-08,Dance Pop: Japan,pop,dance pop,0.55,0.78,0,1,0.04,0.2,0.08,0.63,155.91,193417
407,6dKOpmTOzAVnaHqq7hqkJa,Be on the Stage,KEITA,26,5EzHlBlGg0zJx8uGr6hj5I,Be on the Stage,2019-12-18,Dance Pop: Japan,pop,dance pop,0.68,0.85,4,0,0.08,0.06,0.15,0.59,101.03,232973
408,1HDrG1CAVROV1BclXs400N,space shuttle,空音,36,6p4yL3eOsPilQNytFoKIIA,space shuttle,2019-11-20,Dance Pop: Japan,pop,dance pop,0.71,0.93,11,1,0.06,0.04,0.05,0.87,124.99,224333
409,74P2i9IIx0nkki1GVQqx3R,Amazing!,Sakurako Ohara,32,3d6xkK0efdhbbQ5Welmpdr,Amazing!,2020-01-15,Dance Pop: Japan,pop,dance pop,0.65,0.86,8,1,0.18,0.13,0.07,0.89,171.88,199440
410,3CLKvDKiVgbgfWj3fyyibl,TO-KE-TE,HAN-KUN,34,7u2Jz8zspBBfDjzkMabkRk,TO-KE-TE,2019-12-16,Dance Pop: Japan,pop,dance pop,0.39,0.89,11,0,0.06,0.02,0.28,0.45,89.95,214627
411,00bc7A2CLjp40XNd6ZPZNa,JAM fo'freedom (SASUKE Remix),RUN THE FLOOR,21,7fJ5bWDXYnd7slOCnbTgqJ,THE 4CE,2020-01-15,Dance Pop: Japan,pop,dance pop,0.76,0.76,10,0,0.06,0.03,0.65,0.95,143.99,211547
412,7Gb3OZFw2IiNk08fSN7MrR,You're the Reason - English ver.,INTERSECTION,36,5uDGBSyiC2ZDcqk5hzHCP3,You're the Reason (English ver.),2019-12-25,Dance Pop: Japan,pop,dance pop,0.62,0.73,2,1,0.03,0.01,0.1,0.1,96.01,198368
413,5SubtShpNoLYiVG4oLSpOG,Made In JPN,DEAN FUJIOKA,36,1ZOtAZVCso82bDUjQmvUwH,Shelly,2019-12-11,Dance Pop: Japan,pop,dance pop,0.62,0.61,6,1,0.05,0.05,0.05,0.73,200.01,210134
414,5VBMFkU9emR1HDLPoXuOUQ,See You Later,Chocoholic,42,5Si8dJ0DoBGpbZDkaCiboA,See You Later,2019-11-20,Dance Pop: Japan,pop,dance pop,0.73,0.65,9,0,0.05,0.07,0.05,0.54,82.49,200712
415,0S1lconF5qUvqUrovZDmSA,Possible,片寄涼太,49,6VtGVN3uNAOZc1WbhC4j7H,Possible,2020-01-07,Dance Pop: Japan,pop,dance pop,0.71,0.71,4,1,0.07,0.04,0.1,0.71,109.97,283400
416,5QOg6uut1ybakHajEfBL8K,All Over You,Boys Get Hurt,12,30jTmRcGjXt2XI7C7wZ1jS,All Over You,2019-12-23,Dance Pop: Japan,pop,dance pop,0.7,0.55,2,1,0.04,0.09,0.09,0.35,94.97,212211
417,7auKfEOsSVCeYHn2pOu6uY,Where Would You Go?,SkyLogic,16,6qBNkpelkx3832rO9uKxV5,Where Would You Go?,2019-12-14,Dance Pop: Japan,pop,dance pop,0.62,0.78,7,1,0.03,0.06,0.07,0.43,107.99,208333
418,64XUlDULbJtK6xDL4mEB0Q,Call My Name - Remix,YUTO,27,6hcjsNf35tn3TvlAwNPPDv,Call My Name (Remix),2019-10-26,Dance Pop: Japan,pop,dance pop,0.83,0.82,8,1,0.07,0.09,0.06,0.87,128.01,166523
419,0FVUs7Kb4KKl3vsssgZCud,DAYZ,AAAMYYY,44,6rysSkOPyvMpDYLiYz26pv,DAYZ,2019-11-13,Dance Pop: Japan,pop,dance pop,0.74,0.55,5,0,0.05,0.01,0.08,0.6,110.02,311976
420,0lHYQoSwhIKqUjUsbQygyl,Simple Things,HarukiD,21,5RCmomigCb0VuGdltjtU1i,Simple Things,2020-01-12,Dance Pop: Japan,pop,dance pop,0.7,0.65,9,0,0.03,0.03,0.1,0.23,95.01,157288
421,0azhsizFhBepOGgcQ3EKaL,SUN DAY - Shinichi Osawa Remix,HIRAIDAI,41,7FE6Mj1GPYoEa6NgIBzlqk,SUN DAY (Shinichi Osawa Remix),2019-11-17,Dance Pop: Japan,pop,dance pop,0.74,0.56,4,0,0.04,0.17,0.07,0.21,111.08,264935
422,3b1TJu58AWEiGvnUwDdhag,SPOTLIGHT,eill,44,0BswQmCfVFxm9fJslwiVnp,SPOTLIGHT,2019-11-06,Dance Pop: Japan,pop,dance pop,0.64,0.74,8,1,0.09,0.03,0.06,0.63,99.96,221387
423,2TFJVb9LL54V5W53qGWDSv,let me know,blanchehor,39,1jJcjFNob1gMtgji8KMnP7,let me know,2019-11-09,Dance Pop: Japan,pop,dance pop,0.7,0.58,6,0,0.03,0.32,0.1,0.75,102.99,220631
424,7EdnZLYzleCTG6eVJnZbR8,Y.E.S,KEITA,21,6wi6w72EhFXg2UwZtcmjou,Y.E.S,2019-11-20,Dance Pop: Japan,pop,dance pop,0.6,0.8,7,0,0.15,0.22,0.12,0.48,150.04,146500
425,1JSkwWA4e3OXlnOEcn0MXf,Rich&Famous - feat. Sean Paul,Kumi Koda,35,2lUaOBI7XsWz8MBGfpVjMt,re(CORD),2019-11-13,Dance Pop: Japan,pop,dance pop,0.54,0.74,0,0,0.2,0.03,0.3,0.39,173.08,249187
426,1RJPz4eFFP7N6VVKMYUS7O,ミズノナカヘ - Car TAX remix,yu-re:meu,16,03sSeRZnThaQK7SSsHhTSy,Unstable Unstoppable,2020-01-11,Dance Pop: Japan,pop,dance pop,0.74,0.85,2,1,0.08,0.16,0.03,0.88,125.98,237071
427,6GvK5IObiZJs4PyTFJTELk,EASY LOVE,Gear 2nd,27,61dkquTQitHZ110cEOzdHq,EASY LOVE,2019-10-30,Dance Pop: Japan,pop,dance pop,0.8,0.78,8,0,0.11,0.16,0.1,0.69,110.0,225273
428,0qnp1W6FnL9qoadgaQdsT8,PARADE,Miliyah,37,566EAKqr8SyzdbZaOpIzdY,PARADE,2019-10-26,Dance Pop: Japan,pop,dance pop,0.68,0.64,8,1,0.04,0.08,0.16,0.23,105.03,244187
429,3pzrOuq7Zn1WlL1qes8I57,Obsession,広瀬大地,30,4XCgsXSHk7qB4KDuswRVqV,Obsession,2019-10-23,Dance Pop: Japan,pop,dance pop,0.83,0.85,11,0,0.1,0.12,0.07,0.93,127.99,214132
430,4vid1h1wAzoZoEKJVXoUgB,Shine,DJ PIGER,35,31KdOeRhAbAPMizIrujMdy,Shine,2019-10-16,Dance Pop: Japan,pop,dance pop,0.78,0.72,8,0,0.05,0.01,0.24,0.84,121.95,207213
431,34Yb5ldkgXMieDcFIRQPdh,Upside Down,RYPPHYPE,26,7cu8fQWplGxQOcncMNOpA4,Upside Down,2019-11-20,Dance Pop: Japan,pop,dance pop,0.7,0.93,5,0,0.06,0.31,0.05,0.83,119.99,208530
432,7MsgiyWoerebFF0zaahmCr,B.S.G.S.,sooogood!,30,0k7LlIHVWjsVCMZwi7Wqm2,B.S.G.S.,2019-11-20,Dance Pop: Japan,pop,dance pop,0.62,0.9,6,0,0.14,0.55,0.25,0.6,140.03,141473
433,4EyjvMJ6llJ5stWDlwo8v6,Bitten By You,Monkey Majik,40,15fTuTLuGBLEjZCb35WZNQ,Bitten By You,2019-10-23,Dance Pop: Japan,pop,dance pop,0.68,0.75,9,1,0.03,0.14,0.04,0.97,114.96,242627
434,5L3FE4WEDdQ0xZYVdN7uvE,For Me,WAPLAN,31,12ecSuUDUR3oeALAZfwQC1,For Me,2019-10-30,Dance Pop: Japan,pop,dance pop,0.71,0.73,0,1,0.03,0.02,0.11,0.4,100.0,221100
435,63f9E8ZTvtcEdqZKHj5Vzv,Sway,AATA,27,0uEjveH3fRkIckHh4cdEJC,BLUE MOMENT,2019-12-11,Dance Pop: Japan,pop,dance pop,0.79,0.67,5,0,0.16,0.07,0.14,0.78,105.0,241164
436,2KJPYFHskvDeuAZ1sbbBys,Nobody,Beverly,31,03VjZd6b2MZHJVCdBNmasF,INFINITY,2019-12-04,Dance Pop: Japan,pop,dance pop,0.56,0.93,11,1,0.03,0.18,0.24,0.9,190.05,213147
